region,date,mean,median,lower_90,upper_90,lower_50,upper_50
Czechia,2020-04-16,0.8248546788246552,0.8487743378678831,0.6111095449214201,1.0423713730765778,0.800116014554106,0.9559542423469725
Czechia,2020-04-17,0.8244745208173964,0.8484964277037764,0.597364451979951,1.039981844375229,0.8021161479531166,0.9618804923981809
Czechia,2020-04-18,0.8245032169456963,0.849926634949499,0.6003973831293261,1.0423072426454545,0.7986998326745206,0.9577608909393199
Czechia,2020-04-19,0.8270967226152262,0.8500530089679337,0.5725514577733728,1.0263775718397352,0.7966203233186282,0.9541244681806371
Czechia,2020-04-20,0.8312978772894382,0.8540621064290459,0.6128803857269163,1.0616956682610805,0.7996687530480541,0.9638899729270701
Czechia,2020-04-21,0.8370993367317794,0.8612527319709501,0.601812269053531,1.0527994531832208,0.8086785617524646,0.9691568395169307
Czechia,2020-04-22,0.8453561063770014,0.869668367475839,0.611426540602254,1.063287977657392,0.824686396575847,0.9812049380751023
Czechia,2020-04-23,0.8542338081574484,0.8746844358978484,0.6173582141983099,1.0709220398950814,0.826803499457226,0.986996613369019
Czechia,2020-04-24,0.8639794417330424,0.8839159123643715,0.620931641067969,1.0771739269921092,0.831743255803011,0.9892673545068958
Czechia,2020-04-25,0.8736438322310179,0.8949029241208111,0.642620538161076,1.0918670743510022,0.843280442511384,1.0034386315520396
Czechia,2020-04-26,0.8844176352620822,0.9041285464036535,0.6390343218997632,1.1062376279097954,0.8461355436325677,1.0051281374289411
Czechia,2020-04-27,0.8933758710277099,0.9101093450733465,0.6598214518604142,1.1269965711564869,0.8502950961314887,1.008528496602416
Czechia,2020-04-28,0.9037430929717422,0.9175334092627394,0.6468908365206625,1.1097092748443318,0.8546674798607379,1.011384302450018
Czechia,2020-04-29,0.9100651094891556,0.9226129719695455,0.668814945111042,1.136698522627429,0.859797552872742,1.014589882982812
Czechia,2020-04-30,0.918907797695713,0.9308174513066942,0.6815448739690481,1.1504095567742318,0.8585586423911513,1.016093334463234
Czechia,2020-05-01,0.9290159122604413,0.9371618484799324,0.7049254850032798,1.177131453418483,0.853188357432173,1.015094012969344
Czechia,2020-05-02,0.9390453408550188,0.9468438014189096,0.6966574787455321,1.1619589910566934,0.869284557664072,1.027363263198107
Czechia,2020-05-03,0.9486344324797831,0.952893616043853,0.7261168562272369,1.191063765743878,0.8895328323728944,1.0468777622535568
Czechia,2020-05-04,0.9568393850749874,0.9608091013256832,0.7148419875341997,1.1797105565830324,0.8950969224328895,1.0513502906870655
