country,date,ML,Low_90,High_90
Austria,2020-03-12,1.2618219656930305,1.0284057473811372,1.4745195019816453
Austria,2020-03-13,1.240879015420389,1.0374969624541477,1.4449061258945834
Austria,2020-03-14,1.2033914820085483,1.0113988659037338,1.387825018337423
Austria,2020-03-15,1.1673774983838736,1.0091267251595388,1.3445685497443831
Austria,2020-03-16,1.1236250365044875,0.9541698714375799,1.2653396933629275
Austria,2020-03-17,1.0645217440637993,0.927801956541062,1.2256972109464335
Austria,2020-03-18,1.0101906841564774,0.8636011258632467,1.1522458507249271
Austria,2020-03-19,0.9680133847928873,0.8234535579435216,1.0989432240316912
Austria,2020-03-20,0.9173631043793181,0.769215616090052,1.0545908195461184
Austria,2020-03-21,0.8480025085177463,0.6780110536570653,1.006552947506604
Austria,2020-03-22,0.7939931395239991,0.615728264709681,0.9724197301228978
Austria,2020-03-23,0.753365100758732,0.5767085258972863,0.9659276275239733
Austria,2020-03-24,0.7215411489602997,0.524762266298496,0.9357173261093183
Austria,2020-03-25,0.6916136691077754,0.4796764005999384,0.934415624835083
Austria,2020-03-26,0.6850938846198954,0.4756902823050626,0.9291401425612893
Austria,2020-03-27,0.6778018541260751,0.4255918826371882,0.9091849753551046
Austria,2020-03-28,0.6695828828848804,0.43061306417535955,0.9174512843167506
Austria,2020-03-29,0.6534469351307515,0.40350295608156506,0.9172516071755925
Austria,2020-03-30,0.6540034985750333,0.39421023078577555,0.9108007727981431
